PERMNO,date,TICKER,COMNAM,PERMCO,CUSIP,RETX
14593,20070723,AAPL,APPLE INC,7,3783310,-0.000348
14593,20070724,AAPL,APPLE INC,7,3783310,-0.061309
14593,20070725,AAPL,APPLE INC,7,3783310,0.017571
14593,20070726,AAPL,APPLE INC,7,3783310,0.063675
14593,20070727,AAPL,APPLE INC,7,3783310,-0.014726
14593,20070730,AAPL,APPLE INC,7,3783310,-0.016823
14593,20070731,AAPL,APPLE INC,7,3783310,-0.068373
14593,20070801,AAPL,APPLE INC,7,3783310,0.02459
14593,20070802,AAPL,APPLE INC,7,3783310,0.011037
14593,20070803,AAPL,APPLE INC,7,3783310,-0.033996
14593,20070806,AAPL,APPLE INC,7,3783310,0.025788
14593,20070807,AAPL,APPLE INC,7,3783310,-0.001626
14593,20070808,AAPL,APPLE INC,7,3783310,-0.007555
14593,20070809,AAPL,APPLE INC,7,3783310,-0.056861
14593,20070810,AAPL,APPLE INC,7,3783310,-0.010998
14593,20070813,AAPL,APPLE INC,7,3783310,0.02232
14593,20070814,AAPL,APPLE INC,7,3783310,-0.029423
14593,20070815,AAPL,APPLE INC,7,3783310,-0.033298
14593,20070816,AAPL,APPLE INC,7,3783310,-0.02377
14593,20070817,AAPL,APPLE INC,7,3783310,0.042802
14593,20070820,AAPL,APPLE INC,7,3783310,0.001311
14593,20070821,AAPL,APPLE INC,7,3783310,0.043774
14593,20070822,AAPL,APPLE INC,7,3783310,0.038724
14593,20070823,AAPL,APPLE INC,7,3783310,-0.010867
14593,20070824,AAPL,APPLE INC,7,3783310,0.032273
14593,20070827,AAPL,APPLE INC,7,3783310,-0.022543
14593,20070828,AAPL,APPLE INC,7,3783310,-0.041059
14593,20070829,AAPL,APPLE INC,7,3783310,0.057247
14593,20070830,AAPL,APPLE INC,7,3783310,0.016184
14593,20070831,AAPL,APPLE INC,7,3783310,0.016367
14593,20070904,AAPL,APPLE INC,7,3783310,0.041017
14593,20070905,AAPL,APPLE INC,7,3783310,-0.051332
14593,20070906,AAPL,APPLE INC,7,3783310,-0.012796
14593,20070907,AAPL,APPLE INC,7,3783310,-0.023998
14593,20070910,AAPL,APPLE INC,7,3783310,0.03749
14593,20070911,AAPL,APPLE INC,7,3783310,-0.008924
14593,20070912,AAPL,APPLE INC,7,3783310,0.010038
14593,20070913,AAPL,APPLE INC,7,3783310,0.002557
14593,20070914,AAPL,APPLE INC,7,3783310,0.011735
14593,20070917,AAPL,APPLE INC,7,3783310,-0.002882
14593,20070918,AAPL,APPLE INC,7,3783310,0.018134
14593,20070919,AAPL,APPLE INC,7,3783310,-0.001065
14593,20070920,AAPL,APPLE INC,7,3783310,-0.003267
14593,20070921,AAPL,APPLE INC,7,3783310,0.027368
14593,20070924,AAPL,APPLE INC,7,3783310,0.028651
14593,20070925,AAPL,APPLE INC,7,3783310,0.033046
14593,20070926,AAPL,APPLE INC,7,3783310,-0.002677
14593,20070927,AAPL,APPLE INC,7,3783310,0.011324
14593,20070928,AAPL,APPLE INC,7,3783310,-0.006667
14593,20071001,AAPL,APPLE INC,7,3783310,0.018694
14593,20071002,AAPL,APPLE INC,7,3783310,0.013503
14593,20071003,AAPL,APPLE INC,7,3783310,-0.003344
14593,20071004,AAPL,APPLE INC,7,3783310,-0.010639
14593,20071005,AAPL,APPLE INC,7,3783310,0.033345
14593,20071008,AAPL,APPLE INC,7,3783310,0.040013
14593,20071009,AAPL,APPLE INC,7,3783310,-0.000298
14593,20071010,AAPL,APPLE INC,7,3783310,-0.006374
14593,20071011,AAPL,APPLE INC,7,3783310,-0.02734
14593,20071012,AAPL,APPLE INC,7,3783310,0.030967
14593,20071015,AAPL,APPLE INC,7,3783310,-0.001636
14593,20071016,AAPL,APPLE INC,7,3783310,0.015571
14593,20071017,AAPL,APPLE INC,7,3783310,0.018693
14593,20071018,AAPL,APPLE INC,7,3783310,0.004342
14593,20071019,AAPL,APPLE INC,7,3783310,-0.017752
14593,20071022,AAPL,APPLE INC,7,3783310,0.023119
14593,20071023,AAPL,APPLE INC,7,3783310,0.067676
14593,20071024,AAPL,APPLE INC,7,3783310,-0.001236
14593,20071025,AAPL,APPLE INC,7,3783310,-0.016942
14593,20071026,AAPL,APPLE INC,7,3783310,0.010504
14593,20071029,AAPL,APPLE INC,7,3783310,0.002112
14593,20071030,AAPL,APPLE INC,7,3783310,0.010319
14593,20071031,AAPL,APPLE INC,7,3783310,0.015775
14593,20071101,AAPL,APPLE INC,7,3783310,-0.013214
14593,20071102,AAPL,APPLE INC,7,3783310,0.002294
14593,20071105,AAPL,APPLE INC,7,3783310,-0.008996
14593,20071106,AAPL,APPLE INC,7,3783310,0.030132
14593,20071107,AAPL,APPLE INC,7,3783310,-0.028626
14593,20071108,AAPL,APPLE INC,7,3783310,-0.058151
14593,20071109,AAPL,APPLE INC,7,3783310,-0.05754
14593,20071112,AAPL,APPLE INC,7,3783310,-0.070206
14593,20071113,AAPL,APPLE INC,7,3783310,0.105359
14593,20071114,AAPL,APPLE INC,7,3783310,-0.022652
14593,20071115,AAPL,APPLE INC,7,3783310,-0.010896
14593,20071116,AAPL,APPLE INC,7,3783310,0.012721
14593,20071119,AAPL,APPLE INC,7,3783310,-0.014664
14593,20071120,AAPL,APPLE INC,7,3783310,0.029887
14593,20071121,AAPL,APPLE INC,7,3783310,-0.00231
14593,20071123,AAPL,APPLE INC,7,3783310,0.018283
14593,20071126,AAPL,APPLE INC,7,3783310,0.005841
14593,20071127,AAPL,APPLE INC,7,3783310,0.013145
14593,20071128,AAPL,APPLE INC,7,3783310,0.030948
14593,20071129,AAPL,APPLE INC,7,3783310,0.022583
14593,20071130,AAPL,APPLE INC,7,3783310,-0.011232
14593,20071203,AAPL,APPLE INC,7,3783310,-0.018439
14593,20071204,AAPL,APPLE INC,7,3783310,0.005311
14593,20071205,AAPL,APPLE INC,7,3783310,0.031645
14593,20071206,AAPL,APPLE INC,7,3783310,0.024004
14593,20071207,AAPL,APPLE INC,7,3783310,0.022886
14593,20071210,AAPL,APPLE INC,7,3783310,-0.000463
14593,20071211,AAPL,APPLE INC,7,3783310,-0.029193
14593,20071212,AAPL,APPLE INC,7,3783310,0.012303
14593,20071213,AAPL,APPLE INC,7,3783310,0.005082
14593,20071214,AAPL,APPLE INC,7,3783310,-0.007507
14593,20071217,AAPL,APPLE INC,7,3783310,-0.031462
14593,20071218,AAPL,APPLE INC,7,3783310,-0.007701
14593,20071219,AAPL,APPLE INC,7,3783310,0.000765
14593,20071220,AAPL,APPLE INC,7,3783310,0.022335
14593,20071221,AAPL,APPLE INC,7,3783310,0.035789
14593,20071224,AAPL,APPLE INC,7,3783310,0.025218
14593,20071226,AAPL,APPLE INC,7,3783310,0.000754
14593,20071227,AAPL,APPLE INC,7,3783310,-0.00191
14593,20071228,AAPL,APPLE INC,7,3783310,0.006345
14593,20071231,AAPL,APPLE INC,7,3783310,-0.008757
14593,20080102,AAPL,APPLE INC,7,3783310,-0.016357
14593,20080103,AAPL,APPLE INC,7,3783310,0.000462
14593,20080104,AAPL,APPLE INC,7,3783310,-0.076335
14593,20080107,AAPL,APPLE INC,7,3783310,-0.013385
14593,20080108,AAPL,APPLE INC,7,3783310,-0.035972
14593,20080109,AAPL,APPLE INC,7,3783310,0.047591
14593,20080110,AAPL,APPLE INC,7,3783310,-0.007692
14593,20080111,AAPL,APPLE INC,7,3783310,-0.02994
14593,20080114,AAPL,APPLE INC,7,3783310,0.035265
14593,20080115,AAPL,APPLE INC,7,3783310,-0.05448
14593,20080116,AAPL,APPLE INC,7,3783310,-0.055608
14593,20080117,AAPL,APPLE INC,7,3783310,0.00783
14593,20080118,AAPL,APPLE INC,7,3783310,0.002921
14593,20080122,AAPL,APPLE INC,7,3783310,-0.035449
14593,20080123,AAPL,APPLE INC,7,3783310,-0.106451
14593,20080124,AAPL,APPLE INC,7,3783310,-0.024965
14593,20080125,AAPL,APPLE INC,7,3783310,-0.041224
14593,20080128,AAPL,APPLE INC,7,3783310,0
14593,20080129,AAPL,APPLE INC,7,3783310,0.011768
14593,20080130,AAPL,APPLE INC,7,3783310,0.004865
14593,20080131,AAPL,APPLE INC,7,3783310,0.024058
14593,20080201,AAPL,APPLE INC,7,3783310,-0.011894
14593,20080204,AAPL,APPLE INC,7,3783310,-0.015701
14593,20080205,AAPL,APPLE INC,7,3783310,-0.017395
14593,20080206,AAPL,APPLE INC,7,3783310,-0.056895
14593,20080207,AAPL,APPLE INC,7,3783310,-0.00623
14593,20080208,AAPL,APPLE INC,7,3783310,0.034972
14593,20080211,AAPL,APPLE INC,7,3783310,0.031638
14593,20080212,AAPL,APPLE INC,7,3783310,-0.035458
14593,20080213,AAPL,APPLE INC,7,3783310,0.036361
14593,20080214,AAPL,APPLE INC,7,3783310,-0.014992
14593,20080215,AAPL,APPLE INC,7,3783310,-0.022203
14593,20080219,AAPL,APPLE INC,7,3783310,-0.019658
14593,20080220,AAPL,APPLE INC,7,3783310,0.013423
14593,20080221,AAPL,APPLE INC,7,3783310,-0.018414
14593,20080222,AAPL,APPLE INC,7,3783310,-0.017114
14593,20080225,AAPL,APPLE INC,7,3783310,0.002344
14593,20080226,AAPL,APPLE INC,7,3783310,-0.004927
14593,20080227,AAPL,APPLE INC,7,3783310,0.031976
14593,20080228,AAPL,APPLE INC,7,3783310,0.056522
14593,20080229,AAPL,APPLE INC,7,3783310,-0.037641
14593,20080303,AAPL,APPLE INC,7,3783310,-0.026316
14593,20080304,AAPL,APPLE INC,7,3783310,0.023741
14593,20080305,AAPL,APPLE INC,7,3783310,-0.001044
14593,20080306,AAPL,APPLE INC,7,3783310,-0.028596
14593,20080307,AAPL,APPLE INC,7,3783310,0.010915
14593,20080310,AAPL,APPLE INC,7,3783310,-0.020941
14593,20080311,AAPL,APPLE INC,7,3783310,0.063999
14593,20080312,AAPL,APPLE INC,7,3783310,-0.010366
14593,20080313,AAPL,APPLE INC,7,3783310,0.015155
14593,20080314,AAPL,APPLE INC,7,3783310,-0.010396
14593,20080317,AAPL,APPLE INC,7,3783310,0.000948
14593,20080318,AAPL,APPLE INC,7,3783310,0.048055
14593,20080319,AAPL,APPLE INC,7,3783310,-0.023716
14593,20080320,AAPL,APPLE INC,7,3783310,0.027763
14593,20080324,AAPL,APPLE INC,7,3783310,0.046972
14593,20080325,AAPL,APPLE INC,7,3783310,0.010392
14593,20080326,AAPL,APPLE INC,7,3783310,0.02894
14593,20080327,AAPL,APPLE INC,7,3783310,-0.033159
14593,20080328,AAPL,APPLE INC,7,3783310,0.019679
14593,20080331,AAPL,APPLE INC,7,3783310,0.003426
14593,20080401,AAPL,APPLE INC,7,3783310,0.042022
14593,20080402,AAPL,APPLE INC,7,3783310,-0.013643
14593,20080403,AAPL,APPLE INC,7,3783310,0.027934
14593,20080404,AAPL,APPLE INC,7,3783310,0.009696
14593,20080407,AAPL,APPLE INC,7,3783310,0.018356
14593,20080408,AAPL,APPLE INC,7,3783310,-0.019565
14593,20080409,AAPL,APPLE INC,7,3783310,-0.00916
14593,20080410,AAPL,APPLE INC,7,3783310,0.020536
14593,20080411,AAPL,APPLE INC,7,3783310,-0.047946
14593,20080414,AAPL,APPLE INC,7,3783310,0.00435
14593,20080415,AAPL,APPLE INC,7,3783310,0.00406
14593,20080416,AAPL,APPLE INC,7,3783310,0.035854
14593,20080417,AAPL,APPLE INC,7,3783310,0.00514
14593,20080418,AAPL,APPLE INC,7,3783310,0.042397
14593,20080421,AAPL,APPLE INC,7,3783310,0.044213
14593,20080422,AAPL,APPLE INC,7,3783310,-0.047336
14593,20080423,AAPL,APPLE INC,7,3783310,0.016792
14593,20080424,AAPL,APPLE INC,7,3783310,0.037142
14593,20080425,AAPL,APPLE INC,7,3783310,0.004676
14593,20080428,AAPL,APPLE INC,7,3783310,0.014788
14593,20080429,AAPL,APPLE INC,7,3783310,0.016314
14593,20080430,AAPL,APPLE INC,7,3783310,-0.006284
14593,20080501,AAPL,APPLE INC,7,3783310,0.03478
14593,20080502,AAPL,APPLE INC,7,3783310,0.005222
14593,20080505,AAPL,APPLE INC,7,3783310,0.020946
14593,20080506,AAPL,APPLE INC,7,3783310,0.010448
14593,20080507,AAPL,APPLE INC,7,3783310,-0.021804
14593,20080508,AAPL,APPLE INC,7,3783310,0.013528
14593,20080509,AAPL,APPLE INC,7,3783310,-0.0087
14593,20080512,AAPL,APPLE INC,7,3783310,0.025675
14593,20080513,AAPL,APPLE INC,7,3783310,0.009566
14593,20080514,AAPL,APPLE INC,7,3783310,-0.019478
14593,20080515,AAPL,APPLE INC,7,3783310,0.01863
14593,20080516,AAPL,APPLE INC,7,3783310,-0.011121
14593,20080519,AAPL,APPLE INC,7,3783310,-0.021427
14593,20080520,AAPL,APPLE INC,7,3783310,0.012527
14593,20080521,AAPL,APPLE INC,7,3783310,-0.041474
14593,20080522,AAPL,APPLE INC,7,3783310,-0.006398
14593,20080523,AAPL,APPLE INC,7,3783310,0.02327
14593,20080527,AAPL,APPLE INC,7,3783310,0.029033
14593,20080528,AAPL,APPLE INC,7,3783310,0.003111
14593,20080529,AAPL,APPLE INC,7,3783310,-0.001711
14593,20080530,AAPL,APPLE INC,7,3783310,0.011034
14593,20080602,AAPL,APPLE INC,7,3783310,-0.01404
14593,20080603,AAPL,APPLE INC,7,3783310,-0.003923
14593,20080604,AAPL,APPLE INC,7,3783310,-0.000971
14593,20080605,AAPL,APPLE INC,7,3783310,0.022895
14593,20080606,AAPL,APPLE INC,7,3783310,-0.020007
14593,20080609,AAPL,APPLE INC,7,3783310,-0.021709
14593,20080610,AAPL,APPLE INC,7,3783310,0.02219
14593,20080611,AAPL,APPLE INC,7,3783310,-0.026018
14593,20080612,AAPL,APPLE INC,7,3783310,-0.041757
14593,20080613,AAPL,APPLE INC,7,3783310,-0.005137
14593,20080616,AAPL,APPLE INC,7,3783310,0.025933
14593,20080617,AAPL,APPLE INC,7,3783310,0.025956
14593,20080618,AAPL,APPLE INC,7,3783310,-0.014771
14593,20080619,AAPL,APPLE INC,7,3783310,0.012028
14593,20080620,AAPL,APPLE INC,7,3783310,-0.031122
14593,20080623,AAPL,APPLE INC,7,3783310,-0.012039
14593,20080624,AAPL,APPLE INC,7,3783310,0.00052
14593,20080625,AAPL,APPLE INC,7,3783310,0.023896
14593,20080626,AAPL,APPLE INC,7,3783310,-0.051469
14593,20080627,AAPL,APPLE INC,7,3783310,0.010876
14593,20080630,AAPL,APPLE INC,7,3783310,-0.01558
14593,20080701,AAPL,APPLE INC,7,3783310,0.043239
14593,20080702,AAPL,APPLE INC,7,3783310,-0.037211
14593,20080703,AAPL,APPLE INC,7,3783310,0.011535
14593,20080707,AAPL,APPLE INC,7,3783310,0.029626
14593,20080708,AAPL,APPLE INC,7,3783310,0.025063
14593,20080709,AAPL,APPLE INC,7,3783310,-0.029518
14593,20080710,AAPL,APPLE INC,7,3783310,0.013659
14593,20080711,AAPL,APPLE INC,7,3783310,-0.022929
14593,20080714,AAPL,APPLE INC,7,3783310,0.007533
14593,20080715,AAPL,APPLE INC,7,3783310,-0.024385
14593,20080716,AAPL,APPLE INC,7,3783310,0.018687
14593,20080717,AAPL,APPLE INC,7,3783310,-0.005787
14593,20080718,AAPL,APPLE INC,7,3783310,-0.038764
14593,20080721,AAPL,APPLE INC,7,3783310,0.006903
14593,20080722,AAPL,APPLE INC,7,3783310,-0.025678
14593,20080723,AAPL,APPLE INC,7,3783310,0.02617
14593,20080724,AAPL,APPLE INC,7,3783310,-0.043486
14593,20080725,AAPL,APPLE INC,7,3783310,0.01943
14593,20080728,AAPL,APPLE INC,7,3783310,-0.047619
14593,20080729,AAPL,APPLE INC,7,3783310,0.017358
14593,20080730,AAPL,APPLE INC,7,3783310,0.017825
14593,20080731,AAPL,APPLE INC,7,3783310,-0.005817
14593,20080801,AAPL,APPLE INC,7,3783310,-0.014407
14593,20080804,AAPL,APPLE INC,7,3783310,-0.021895
14593,20080805,AAPL,APPLE INC,7,3783310,0.048359
14593,20080806,AAPL,APPLE INC,7,3783310,0.022099
14593,20080807,AAPL,APPLE INC,7,3783310,-0.003776
14593,20080808,AAPL,APPLE INC,7,3783310,0.036559
14593,20080811,AAPL,APPLE INC,7,3783310,0.023651
14593,20080812,AAPL,APPLE INC,7,3783310,0.018265
14593,20080813,AAPL,APPLE INC,7,3783310,0.014542
14593,20080814,AAPL,APPLE INC,7,3783310,0.000112
14593,20080815,AAPL,APPLE INC,7,3783310,-0.019964
14593,20080818,AAPL,APPLE INC,7,3783310,-0.001992
14593,20080819,AAPL,APPLE INC,7,3783310,-0.010605
14593,20080820,AAPL,APPLE INC,7,3783310,0.013312
14593,20080821,AAPL,APPLE INC,7,3783310,-0.008815
14593,20080822,AAPL,APPLE INC,7,3783310,0.014344
14593,20080825,AAPL,APPLE INC,7,3783310,-0.023983
14593,20080826,AAPL,APPLE INC,7,3783310,0.006317
14593,20080827,AAPL,APPLE INC,7,3783310,0.005932
14593,20080828,AAPL,APPLE INC,7,3783310,-0.005324
14593,20080829,AAPL,APPLE INC,7,3783310,-0.024232
14593,20080902,AAPL,APPLE INC,7,3783310,-0.019702
14593,20080903,AAPL,APPLE INC,7,3783310,0.004633
14593,20080904,AAPL,APPLE INC,7,3783310,-0.03438
14593,20080905,AAPL,APPLE INC,7,3783310,-0.006451
14593,20080908,AAPL,APPLE INC,7,3783310,-0.014109
14593,20080909,AAPL,APPLE INC,7,3783310,-0.039514
14593,20080910,AAPL,APPLE INC,7,3783310,-0.000461
14593,20080911,AAPL,APPLE INC,7,3783310,0.00686
14593,20080912,AAPL,APPLE INC,7,3783310,-0.024304
14593,20080915,AAPL,APPLE INC,7,3783310,-0.057607
14593,20080916,AAPL,APPLE INC,7,3783310,-0.00342
14593,20080917,AAPL,APPLE INC,7,3783310,-0.086145
14593,20080918,AAPL,APPLE INC,7,3783310,0.048971
14593,20080919,AAPL,APPLE INC,7,3783310,0.050861
14593,20080922,AAPL,APPLE INC,7,3783310,-0.069974
14593,20080923,AAPL,APPLE INC,7,3783310,-0.032125
14593,20080924,AAPL,APPLE INC,7,3783310,0.014743
14593,20080925,AAPL,APPLE INC,7,3783310,0.025017
14593,20080926,AAPL,APPLE INC,7,3783310,-0.027969
14593,20080929,AAPL,APPLE INC,7,3783310,-0.179195
14593,20080930,AAPL,APPLE INC,7,3783310,0.079802
14593,20081001,AAPL,APPLE INC,7,3783310,-0.039944
14593,20081002,AAPL,APPLE INC,7,3783310,-0.082661
14593,20081003,AAPL,APPLE INC,7,3783310,-0.03027
14593,20081006,AAPL,APPLE INC,7,3783310,0.011023
14593,20081007,AAPL,APPLE INC,7,3783310,-0.091502
14593,20081008,AAPL,APPLE INC,7,3783310,0.007066
14593,20081009,AAPL,APPLE INC,7,3783310,-0.011694
14593,20081010,AAPL,APPLE INC,7,3783310,0.090827
14593,20081013,AAPL,APPLE INC,7,3783310,0.13905
14593,20081014,AAPL,APPLE INC,7,3783310,-0.056049
14593,20081015,AAPL,APPLE INC,7,3783310,-0.058897
14593,20081016,AAPL,APPLE INC,7,3783310,0.040225
14593,20081017,AAPL,APPLE INC,7,3783310,-0.044067
14593,20081020,AAPL,APPLE INC,7,3783310,0.010678
14593,20081021,AAPL,APPLE INC,7,3783310,-0.070601
14593,20081022,AAPL,APPLE INC,7,3783310,0.058804
14593,20081023,AAPL,APPLE INC,7,3783310,0.014039
14593,20081024,AAPL,APPLE INC,7,3783310,-0.018833
14593,20081027,AAPL,APPLE INC,7,3783310,-0.044511
14593,20081028,AAPL,APPLE INC,7,3783310,0.084917
14593,20081029,AAPL,APPLE INC,7,3783310,0.046442
14593,20081030,AAPL,APPLE INC,7,3783310,0.062076
14593,20081031,AAPL,APPLE INC,7,3783310,-0.03107
14593,20081103,AAPL,APPLE INC,7,3783310,-0.005856
14593,20081104,AAPL,APPLE INC,7,3783310,0.037678
14593,20081105,AAPL,APPLE INC,7,3783310,-0.069285
14593,20081106,AAPL,APPLE INC,7,3783310,-0.040658
14593,20081107,AAPL,APPLE INC,7,3783310,-0.008678
14593,20081110,AAPL,APPLE INC,7,3783310,-0.024023
14593,20081111,AAPL,APPLE INC,7,3783310,-0.011577
14593,20081112,AAPL,APPLE INC,7,3783310,-0.049066
14593,20081113,AAPL,APPLE INC,7,3783310,0.070129
14593,20081114,AAPL,APPLE INC,7,3783310,-0.064289
14593,20081117,AAPL,APPLE INC,7,3783310,-0.023271
14593,20081118,AAPL,APPLE INC,7,3783310,0.020082
14593,20081119,AAPL,APPLE INC,7,3783310,-0.040263
14593,20081120,AAPL,APPLE INC,7,3783310,-0.067215
14593,20081121,AAPL,APPLE INC,7,3783310,0.025966
14593,20081124,AAPL,APPLE INC,7,3783310,0.125575
14593,20081125,AAPL,APPLE INC,7,3783310,-0.023131
14593,20081126,AAPL,APPLE INC,7,3783310,0.046255
14593,20081128,AAPL,APPLE INC,7,3783310,-0.024526
14593,20081201,AAPL,APPLE INC,7,3783310,-0.040358
14593,20081202,AAPL,APPLE INC,7,3783310,0.039807
14593,20081203,AAPL,APPLE INC,7,3783310,0.037093
14593,20081204,AAPL,APPLE INC,7,3783310,-0.04682
14593,20081205,AAPL,APPLE INC,7,3783310,0.028334
14593,20081208,AAPL,APPLE INC,7,3783310,0.060851
14593,20081209,AAPL,APPLE INC,7,3783310,0.00341
14593,20081210,AAPL,APPLE INC,7,3783310,-0.018489
14593,20081211,AAPL,APPLE INC,7,3783310,-0.032685
14593,20081212,AAPL,APPLE INC,7,3783310,0.034421
14593,20081215,AAPL,APPLE INC,7,3783310,-0.03582
14593,20081216,AAPL,APPLE INC,7,3783310,0.007177
14593,20081217,AAPL,APPLE INC,7,3783310,-0.065703
14593,20081218,AAPL,APPLE INC,7,3783310,0.003028
14593,20081219,AAPL,APPLE INC,7,3783310,0.006374
14593,20081222,AAPL,APPLE INC,7,3783310,-0.047333
14593,20081223,AAPL,APPLE INC,7,3783310,0.007464
14593,20081224,AAPL,APPLE INC,7,3783310,-0.015513
14593,20081226,AAPL,APPLE INC,7,3783310,0.009055
14593,20081229,AAPL,APPLE INC,7,3783310,0.009323
14593,20081230,AAPL,APPLE INC,7,3783310,-0.003695
14593,20081231,AAPL,APPLE INC,7,3783310,-0.010894
14593,20090102,AAPL,APPLE INC,7,3783310,0.063269
14593,20090105,AAPL,APPLE INC,7,3783310,0.042204
14593,20090106,AAPL,APPLE INC,7,3783310,-0.016494
14593,20090107,AAPL,APPLE INC,7,3783310,-0.021608
14593,20090108,AAPL,APPLE INC,7,3783310,0.018569
14593,20090109,AAPL,APPLE INC,7,3783310,-0.022869
14593,20090112,AAPL,APPLE INC,7,3783310,-0.021197
14593,20090113,AAPL,APPLE INC,7,3783310,-0.010715
14593,20090114,AAPL,APPLE INC,7,3783310,-0.027135
14593,20090115,AAPL,APPLE INC,7,3783310,-0.022853
14593,20090116,AAPL,APPLE INC,7,3783310,-0.012593
14593,20090120,AAPL,APPLE INC,7,3783310,-0.050164
14593,20090121,AAPL,APPLE INC,7,3783310,0.059207
14593,20090122,AAPL,APPLE INC,7,3783310,0.066763
14593,20090123,AAPL,APPLE INC,7,3783310,0
14593,20090126,AAPL,APPLE INC,7,3783310,0.014486
14593,20090127,AAPL,APPLE INC,7,3783310,0.01216
14593,20090128,AAPL,APPLE INC,7,3783310,0.038245
14593,20090129,AAPL,APPLE INC,7,3783310,-0.012739
14593,20090130,AAPL,APPLE INC,7,3783310,-0.03086
14593,20090202,AAPL,APPLE INC,7,3783310,0.015311
14593,20090203,AAPL,APPLE INC,7,3783310,0.016064
14593,20090204,AAPL,APPLE INC,7,3783310,0.00613
14593,20090205,AAPL,APPLE INC,7,3783310,0.031106
14593,20090206,AAPL,APPLE INC,7,3783310,0.033796
14593,20090209,AAPL,APPLE INC,7,3783310,0.027978
14593,20090210,AAPL,APPLE INC,7,3783310,-0.045654
14593,20090211,AAPL,APPLE INC,7,3783310,-0.010324
14593,20090212,AAPL,APPLE INC,7,3783310,0.025305
14593,20090213,AAPL,APPLE INC,7,3783310,-0.001108
14593,20090217,AAPL,APPLE INC,7,3783310,-0.046692
14593,20090218,AAPL,APPLE INC,7,3783310,-0.001693
14593,20090219,AAPL,APPLE INC,7,3783310,-0.039525
14593,20090220,AAPL,APPLE INC,7,3783310,0.006178
14593,20090223,AAPL,APPLE INC,7,3783310,-0.046601
14593,20090224,AAPL,APPLE INC,7,3783310,0.037953
14593,20090225,AAPL,APPLE INC,7,3783310,0.010083
14593,20090226,AAPL,APPLE INC,7,3783310,-0.02161
14593,20090227,AAPL,APPLE INC,7,3783310,0.001345
14593,20090302,AAPL,APPLE INC,7,3783310,-0.01534
14593,20090303,AAPL,APPLE INC,7,3783310,0.00489
14593,20090304,AAPL,APPLE INC,7,3783310,0.031685
14593,20090305,AAPL,APPLE INC,7,3783310,-0.025557
14593,20090306,AAPL,APPLE INC,7,3783310,-0.039847
14593,20090309,AAPL,APPLE INC,7,3783310,-0.025674
14593,20090310,AAPL,APPLE INC,7,3783310,0.066388
14593,20090311,AAPL,APPLE INC,7,3783310,0.045725
14593,20090312,AAPL,APPLE INC,7,3783310,0.039599
14593,20090313,AAPL,APPLE INC,7,3783310,-0.004359
14593,20090316,AAPL,APPLE INC,7,3783310,-0.005316
14593,20090317,AAPL,APPLE INC,7,3783310,0.044435
14593,20090318,AAPL,APPLE INC,7,3783310,0.018663
14593,20090319,AAPL,APPLE INC,7,3783310,0.000985
14593,20090320,AAPL,APPLE INC,7,3783310,-0.000295
14593,20090323,AAPL,APPLE INC,7,3783310,0.05975
14593,20090324,AAPL,APPLE INC,7,3783310,-0.010765
14593,20090325,AAPL,APPLE INC,7,3783310,-0.000103
14593,20090326,AAPL,APPLE INC,7,3783310,0.03174
14593,20090327,AAPL,APPLE INC,7,3783310,-0.027487
14593,20090330,AAPL,APPLE INC,7,3783310,-0.022087
14593,20090331,AAPL,APPLE INC,7,3783310,0.006029
14593,20090401,AAPL,APPLE INC,7,3783310,0.033961
14593,20090402,AAPL,APPLE INC,7,3783310,0.036986
14593,20090403,AAPL,APPLE INC,7,3783310,0.029101
14593,20090406,AAPL,APPLE INC,7,3783310,0.021209
14593,20090407,AAPL,APPLE INC,7,3783310,-0.029126
14593,20090408,AAPL,APPLE INC,7,3783310,0.011478
14593,20090409,AAPL,APPLE INC,7,3783310,0.02794
14593,20090413,AAPL,APPLE INC,7,3783310,0.005436
14593,20090414,AAPL,APPLE INC,7,3783310,-0.015888
14593,20090415,AAPL,APPLE INC,7,3783310,-0.005663
14593,20090416,AAPL,APPLE INC,7,3783310,0.032387
14593,20090417,AAPL,APPLE INC,7,3783310,0.016221
14593,20090420,AAPL,APPLE INC,7,3783310,-0.023659
14593,20090421,AAPL,APPLE INC,7,3783310,0.010456
14593,20090422,AAPL,APPLE INC,7,3783310,-0.002053
14593,20090423,AAPL,APPLE INC,7,3783310,0.032014
14593,20090424,AAPL,APPLE INC,7,3783310,-0.011962
14593,20090427,AAPL,APPLE INC,7,3783310,0.006699
14593,20090428,AAPL,APPLE INC,7,3783310,-0.006638
14593,20090429,AAPL,APPLE INC,7,3783310,0.009992
14593,20090430,AAPL,APPLE INC,7,3783310,0.005514
14593,20090501,AAPL,APPLE INC,7,3783310,0.011206
14593,20090504,AAPL,APPLE INC,7,3783310,0.03796
14593,20090505,AAPL,APPLE INC,7,3783310,0.004846
14593,20090506,AAPL,APPLE INC,7,3783310,-0.001582
14593,20090507,AAPL,APPLE INC,7,3783310,-0.025962
14593,20090508,AAPL,APPLE INC,7,3783310,0.001007
14593,20090511,AAPL,APPLE INC,7,3783310,0.002941
14593,20090512,AAPL,APPLE INC,7,3783310,-0.039747
14593,20090513,AAPL,APPLE INC,7,3783310,-0.039624
14593,20090514,AAPL,APPLE INC,7,3783310,0.028956
